x,y,z,frame
-27.75936239235372,-25.580736182024868,0.4930000000000004,483
-28.58058270969856,-25.661806762142465,0.4940000000000004,484
-28.74785587200263,-25.409081993596878,0.4950000000000004,485
-29.65470276351553,-25.931319537787616,0.4960000000000004,486
-29.076165435036135,-25.710327686186528,0.4970000000000004,487
-29.641918370507522,-26.268815520544678,0.4980000000000004,488
-30.016675624493438,-26.603183110379163,0.4990000000000004,489
-30.375025186357547,-26.68390909253666,0.5000000000000003,490
-30.433145173784883,-26.652397138551457,0.5010000000000003,491
-30.514123883606082,-26.668670350982328,0.5020000000000003,492
-30.54317841574304,-26.665751965666914,0.5030000000000003,493
-30.61221559565958,-26.721531761905123,0.5040000000000003,494
-30.491232552678404,-26.714313214008897,0.5050000000000003,495
-30.38289565334285,-26.772169949515742,0.5060000000000003,496
-30.528608597705976,-26.969920547164094,0.5070000000000003,497
-30.687504171918487,-27.06568669134995,0.5080000000000003,498
-30.725699739293184,-27.1012926591667,0.5090000000000003,499
-30.722169682428966,-27.178778231158564,0.5100000000000003,500
-30.820242367831586,-27.179575584834996,0.5110000000000003,501
-31.001055550039027,-27.03998578219193,0.5120000000000003,502
-31.053524293115824,-26.843998012867793,0.5130000000000003,503
-31.25908331707812,-26.79943929840352,0.5140000000000003,504
-31.385228155422677,-26.75434353168058,0.5150000000000003,505
-31.386501516236216,-26.752313578342786,0.5160000000000003,506
-31.36977703890829,-26.77590741370556,0.5170000000000003,507
-31.42002709671783,-26.85255655311365,0.5180000000000003,508
-31.335040137735486,-26.87128953924666,0.5190000000000003,509
-31.264003514089783,-26.92301268397498,0.5200000000000004,510
-31.19062666802178,-26.98982951591608,0.5210000000000004,511
-31.197776002582057,-26.9699072846281,0.5220000000000004,512
-31.196272893816527,-26.84664436169719,0.5230000000000004,513
-31.1137624630083,-26.668262806259246,0.5240000000000004,514
-31.02992587099916,-26.671051817208436,0.5250000000000004,515
-30.959114747572176,-26.747241022424998,0.5260000000000004,516
-30.889945423085674,-26.843687190573593,0.5270000000000004,517
-30.821532644664877,-26.89347858083949,0.5280000000000004,518
-30.801286215375068,-26.89348896951576,0.5290000000000004,519
-30.779159043308624,-26.89516883636695,0.5300000000000004,520
-30.713736054311532,-26.77596628877248,0.5310000000000004,521
-30.731700231053047,-26.691815907477213,0.5320000000000004,522
-30.70598440030906,-26.62799189656349,0.5330000000000004,523
-30.695364594045046,-26.623389182927177,0.5340000000000004,524
-30.75586750296602,-26.586961739930295,0.5350000000000004,525
-30.769891777621307,-26.595406057359465,0.5360000000000004,526
-30.917603942173727,-26.66039543837787,0.5370000000000004,527
-30.9239128543868,-26.741844468336733,0.5380000000000004,528
-31.006393801207153,-26.807622707296417,0.5390000000000004,529
-31.029069398515624,-26.74459082253052,0.5400000000000004,530
-31.11820275480795,-26.795104766807963,0.5410000000000004,531
-31.20978918955526,-26.799542145288243,0.5420000000000004,532
-31.424005166495178,-26.927992023245142,0.5430000000000004,533
-31.53386426620865,-26.932013401383585,0.5440000000000004,534
-31.624161105024065,-26.942210187381168,0.5450000000000004,535
-31.74890595814858,-26.988500399000927,0.5460000000000004,536
-31.95408898184861,-27.13895172477618,0.5470000000000004,537
-32.06886411227125,-27.116237358980765,0.5480000000000004,538
-32.093583054047045,-27.1927017329851,0.5490000000000004,539
-32.29004446514343,-27.37078044191641,0.5500000000000004,540
-32.246882574472814,-27.31270802129294,0.5510000000000004,541
-32.1829103586339,-27.300998725062342,0.5520000000000004,542
-32.23928543404813,-27.2034892380222,0.5530000000000004,543
-32.39062215069158,-27.224846452185883,0.5540000000000004,544
-32.33330834091463,-27.091837874645524,0.5550000000000004,545
-32.28232515338523,-26.952928986287752,0.5560000000000004,546
-32.38704137539324,-27.213063439806223,0.5570000000000004,547
-32.3052074148218,-27.27584728439847,0.5580000000000004,548
-32.05013909431068,-27.19014924452241,0.5590000000000004,549
-31.89506976887063,-27.20203322972807,0.5600000000000004,550
-31.80367568861397,-27.251392351807983,0.5610000000000004,551
-31.851214046196244,-27.195864715841033,0.5620000000000004,552
-31.878463645076447,-27.22374728992297,0.5630000000000004,553
-31.978094449684885,-27.21325878523691,0.5640000000000004,554
-31.74510048197412,-26.98923409814673,0.5650000000000004,555
-31.921758675593168,-27.075817334411745,0.5660000000000004,556
-32.16136566487963,-27.102232880223116,0.5670000000000004,557
-32.170813228474685,-26.935016929866595,0.5680000000000004,558
-32.48188703516566,-27.03413481225693,0.5690000000000004,559
-32.438864875118824,-27.22385406663013,0.5700000000000004,560
-32.417484320880654,-27.170817715040553,0.5710000000000004,561
-32.4238047877154,-27.086608878605205,0.5720000000000004,562
-32.29269985881204,-27.04469010329294,0.5730000000000004,563
-32.206288859179175,-27.0178456659622,0.5740000000000004,564
-32.16479409614219,-26.959129609124332,0.5750000000000004,565
-32.076239483120666,-27.48578389259555,0.5760000000000004,566
-32.02120931760149,-27.2302745787856,0.5770000000000004,567
-31.616905423574845,-26.8841776888437,0.5780000000000004,568
-31.520394018598076,-26.90140800033013,0.5790000000000004,569
-31.488922208520375,-26.940867812245703,0.5800000000000004,570
-31.482893718718095,-26.9835975845337,0.5810000000000004,571
-31.60105465037677,-27.088108809124527,0.5820000000000004,572
-31.59902096378534,-27.063258605415697,0.5830000000000004,573
-31.519456335351105,-26.981136664214315,0.5840000000000004,574
-31.539187216583812,-26.99993754455407,0.5850000000000004,575
-30.98703090894554,-26.625734383830615,0.5860000000000004,576
-30.922137127542562,-26.355714518944723,0.5870000000000004,577
-30.913800552829663,-26.30053116305659,0.5880000000000004,578
-30.861681499214175,-26.339261127740333,0.5890000000000004,579
-30.78019727028897,-26.368544613227787,0.5900000000000004,580
-30.754233597889368,-26.373206277624334,0.5910000000000004,581
-30.782729733761027,-26.315670694867382,0.5920000000000004,582
-30.79375202348329,-26.255748995008894,0.5930000000000004,583
-30.822649759152974,-26.335165100647192,0.5940000000000004,584
-30.89753463084932,-26.421639059533444,0.5950000000000004,585
-30.99826282902495,-26.54192447907063,0.5960000000000004,586
-44.12171905508867,-32.722224402806766,0.5970000000000004,587
-44.17294992331174,-33.03591960343528,0.5980000000000004,588
-44.178878794229405,-33.294699108877154,0.5990000000000004,589
-45.691953295065076,-34.68530568490821,0.6000000000000004,590
-46.14857399824877,-34.86238271527212,0.6010000000000004,591
-46.11938707021641,-35.00752455023474,0.6020000000000004,592
-46.008979365818725,-34.944470734943266,0.6030000000000004,593
-46.50771351689086,-35.26118169749539,0.6040000000000004,594
-46.621374752212084,-35.42150056812531,0.6050000000000004,595
-46.43805892235511,-35.49291499086156,0.6060000000000004,596
-46.37304099338096,-35.60813186779201,0.6070000000000004,597
-46.36838153654277,-35.604479325433424,0.6080000000000004,598
-46.370005572003315,-35.65325711469521,0.6090000000000004,599
-46.496504576867494,-35.66368037962621,0.6100000000000004,600
-46.59528055098756,-35.58710749327317,0.6110000000000004,601
-46.809463704602,-35.62854633516911,0.6120000000000004,602
-46.33679824326088,-35.58527121584902,0.6130000000000004,603
-46.60049284327462,-35.72903945429304,0.6140000000000004,604
-46.71812726435029,-35.740878268433434,0.6150000000000004,605
-46.834980700982825,-35.77041790226838,0.6160000000000004,606
-46.98504050987081,-35.75376087117692,0.6170000000000004,607
-47.311920740132145,-35.64590518677729,0.6180000000000004,608
-48.629259086555514,-35.63207270064725,0.6190000000000004,609
-48.77535596144594,-35.61123316406846,0.6200000000000004,610
-48.92269567784247,-35.74058767739075,0.6210000000000004,611
-49.05851344661043,-35.828440209162885,0.6220000000000004,612
-49.19008701139815,-35.85820309176919,0.6230000000000004,613
-49.32802281545515,-35.871500283205435,0.6240000000000004,614
-49.4507333883831,-35.903742555500905,0.6250000000000004,615
-49.55589480072248,-35.97252241766578,0.6260000000000004,616
-49.774630305410845,-36.08485732415298,0.6270000000000004,617
-50.094225631278945,-36.139256599282575,0.6280000000000004,618
-50.15538692867341,-35.9998894944545,0.6290000000000004,619
-50.452491632334066,-35.97560381707122,0.6300000000000004,620
-50.70274105801274,-36.00357860924077,0.6310000000000004,621
-50.77730163301023,-36.049716690096496,0.6320000000000005,622
-50.89729180974953,-36.37072817294346,0.6330000000000005,623
-50.96318959687047,-36.579733802828386,0.6340000000000005,624
-51.09914013761333,-36.745864936067115,0.6350000000000005,625
-51.18219074736489,-36.85480088098684,0.6360000000000005,626
-51.35099223063001,-37.016787011471756,0.6370000000000005,627
-51.629082920501695,-37.227173252454286,0.6380000000000005,628
-51.61220956178556,-37.24896060744492,0.6390000000000005,629
-51.65924228864702,-37.27998567482501,0.6400000000000005,630
-51.283329563985156,-37.17566058350865,0.6410000000000005,631
-51.290973106093446,-37.74832423667095,0.6420000000000005,632
-51.290973106093446,-37.74832423667095,0.6520000000000005,633
-51.290973106093446,-37.74832423667095,0.6620000000000005,634
-51.141209479514515,-37.84369301601716,0.6630000000000005,635
-51.1802515380013,-37.914421954977065,0.6640000000000005,636
-51.47446128313444,-38.15679569497405,0.6650000000000005,637
-51.5913719591344,-38.1482592526297,0.6660000000000005,638
-51.54428912251506,-38.17335792494655,0.6670000000000005,639
-51.52169017900613,-38.03906240302657,0.6680000000000005,640
-51.740080029134774,-38.05353679930867,0.6690000000000005,641
-51.901858225689125,-37.98735059589657,0.6700000000000005,642
-51.806137366085075,-37.9540481975495,0.6710000000000005,643
-51.846281588670074,-38.01010338281451,0.6720000000000005,644
-51.8517331819955,-38.06175239010029,0.6730000000000005,645
-51.84280938106991,-38.08752575653017,0.6740000000000005,646
-51.837773350553285,-38.1758312951295,0.6750000000000005,647
-51.82143173961608,-38.29193293473278,0.6760000000000005,648
-51.83967669934373,-38.38495998157911,0.6770000000000005,649
-51.79061378924683,-38.48489302811114,0.6780000000000005,650
-51.725555685267324,-38.55580819532352,0.6790000000000005,651
-51.71091651379443,-38.61426432355244,0.6800000000000005,652
-51.85082513887753,-38.600401619100225,0.6810000000000005,653
-51.935739843316234,-38.375793518482006,0.6820000000000005,654
-51.94826807655779,-38.21422959139136,0.6830000000000005,655
-52.03663073750408,-38.19742165214115,0.6840000000000005,656
-51.963262906595126,-38.15292832873595,0.6850000000000005,657
-51.8992690728622,-38.21192263088262,0.6860000000000005,658
-51.8946586131327,-38.30394161946169,0.6870000000000005,659
-52.00690201829203,-38.27265445998948,0.6880000000000005,660
-52.0418903172887,-38.186402011930454,0.6890000000000005,661
-52.202402045493244,-38.116314646864986,0.6900000000000005,662
-52.156632568764046,-38.12265972742217,0.6910000000000005,663
-52.12154130133224,-38.136090085935706,0.6920000000000005,664
-52.08643185224586,-38.16024873557907,0.6930000000000005,665
-51.97268385695528,-38.34205316538174,0.6940000000000005,666
-52.03583168681575,-38.500123151574186,0.6950000000000005,667
-52.027654536205745,-38.49669189813047,0.6960000000000005,668
-52.070503753010705,-38.58663043242761,0.6970000000000005,669
-52.16471772334322,-38.608786573878206,0.6980000000000005,670
-52.34581966256489,-38.592889679345234,0.6990000000000005,671
-52.45645697538744,-38.576407042777376,0.7000000000000005,672
-52.58166895743776,-38.43364853615078,0.7010000000000005,673
-52.649613399934125,-38.40196183442105,0.7020000000000005,674
-52.65031135467886,-38.424826465133584,0.7030000000000005,675
-52.636201076506474,-38.562042062645226,0.7040000000000005,676
-52.65206921501284,-38.691344809253295,0.7050000000000005,677
-52.699175534100924,-38.69276082312591,0.7060000000000005,678
-52.68322826370084,-38.73390990721829,0.7070000000000005,679
-52.746640792145314,-38.832513678034736,0.7080000000000005,680
-52.834590605190726,-38.86459271038507,0.7090000000000005,681
-52.91585596416252,-38.84031129863753,0.7100000000000005,682
-53.00421003736633,-38.78985738832872,0.7110000000000005,683
-53.11052479731232,-38.74236654267214,0.7120000000000005,684
-53.16813705052499,-38.68735979720628,0.7130000000000005,685
-53.28914474961199,-38.712556190231844,0.7140000000000005,686
-53.29207535768651,-38.76957077727974,0.7150000000000005,687
-53.212734320724906,-38.89184225478719,0.7160000000000005,688
-53.23929965051214,-39.03349990065813,0.7170000000000005,689
-53.331187917205284,-39.14170902373211,0.7180000000000005,690
-53.37585954513703,-39.197311325624135,0.7190000000000005,691
-53.48125259655306,-39.28324181054911,0.7200000000000005,692
-53.614429968867725,-39.4684629421469,0.7210000000000005,693
-53.705000504317304,-39.58094816133976,0.7220000000000005,694
-53.76804455392602,-39.65378555620946,0.7230000000000005,695
-53.86983931757426,-39.676057315805345,0.7240000000000005,696
-53.95744420112765,-39.7347395722727,0.7250000000000005,697
-53.95744420112765,-39.7347395722727,0.7350000000000005,698
-54.16470864020008,-39.734672753812205,0.7360000000000005,699
-54.25131474433203,-39.865081733200945,0.7370000000000005,700
-54.42983288906965,-40.17803459935178,0.7380000000000005,701
-54.490967292732904,-40.34572293557312,0.7390000000000005,702
-54.57265655922731,-40.501797558456445,0.7400000000000005,703
-54.736722053955205,-40.603587613381144,0.7410000000000005,704
-54.52698416239813,-40.41045355170743,0.7420000000000005,705
-54.67993113281683,-40.509049739388885,0.7430000000000005,706
-54.80423995243125,-40.569056287643555,0.7440000000000005,707
-54.69140384722802,-40.42698142580359,0.7450000000000006,708
-54.69140384722802,-40.42698142580359,0.7550000000000006,709
-54.7686391250478,-40.28207561260965,0.7560000000000006,710
-54.83525637805005,-40.209865406646436,0.7570000000000006,711
-54.831166005457966,-40.18032643603556,0.7580000000000006,712
-54.70829045695895,-40.18978242058544,0.7590000000000006,713
-51.0161935654931,-38.06901671933944,0.7600000000000006,714
-51.08420877288804,-38.21793425217877,0.7610000000000006,715
-51.098900627766334,-38.173217969226556,0.7620000000000006,716
-50.86578311447636,-38.020280146755894,0.7630000000000006,717
-51.002547410292415,-38.051821993251494,0.7640000000000006,718
-51.032718292254415,-37.94741282280378,0.7650000000000006,719
-51.15060230931658,-37.90911757127575,0.7660000000000006,720
-51.215932289979854,-37.96215947751795,0.7670000000000006,721
-51.29674255072412,-38.042078021475234,0.7680000000000006,722
-51.35217114364373,-38.09514848731923,0.7690000000000006,723
-51.490711652617414,-38.205457115271635,0.7700000000000006,724
-51.55304708722183,-38.32894490548553,0.7710000000000006,725
-51.732750820535934,-38.526337763020486,0.7720000000000006,726
-51.81472808478309,-38.58472040897789,0.7730000000000006,727
-51.99886810865534,-38.64839585276293,0.7740000000000006,728
-51.94538228662763,-38.45379507124324,0.7750000000000006,729
-51.99589709666991,-38.40689189059255,0.7760000000000006,730
-52.099952759239045,-38.46997258882836,0.7770000000000006,731
-52.22317478211403,-38.61568412217303,0.7780000000000006,732
-52.3526753639331,-38.807198834416006,0.7790000000000006,733
-52.52905383669917,-38.93528310269462,0.7800000000000006,734
-52.67332141376611,-38.99098502959427,0.7810000000000006,735
-52.87537429493389,-39.084499609559266,0.7820000000000006,736
-53.03915269504585,-39.164704360023826,0.7830000000000006,737
-53.22636230727152,-39.271000993406304,0.7840000000000006,738
-52.96765414924898,-39.35166583613926,0.7850000000000006,739
-52.91873318146999,-39.44423550103419,0.7860000000000006,740
-53.0479721643109,-39.41786378082288,0.7870000000000006,741
-53.119352348256214,-39.38148152450632,0.7880000000000006,742
-53.2820437290181,-39.34069303882263,0.7890000000000006,743
-53.285530829830286,-39.29304915243439,0.7900000000000006,744
-53.46806123844749,-39.28681883129901,0.7910000000000006,745
-53.55114494901643,-39.33719825857326,0.7920000000000006,746
-53.71398818702466,-39.361939982844014,0.7930000000000006,747
-53.8969723263668,-39.358677552589796,0.7940000000000006,748
-54.09561628792133,-39.24673662759947,0.7950000000000006,749
-54.20762744295871,-39.18495992929756,0.7960000000000006,750
-54.201267159250406,-39.27245078618877,0.7970000000000006,751
-54.17253974043558,-39.45620314220674,0.7980000000000006,752
-54.20212532519272,-39.52006001916337,0.7990000000000006,753
-54.13804392004735,-39.59718345352279,0.8000000000000006,754
-54.09608606938874,-39.74482524363,0.8010000000000006,755
-54.10607764656377,-39.82939389338571,0.8020000000000006,756
-54.14357976758356,-39.99954352259469,0.8030000000000006,757
-54.23139812197158,-40.081776831224495,0.8040000000000006,758
-54.37158897686402,-40.00454268416582,0.8050000000000006,759
-54.477475640339684,-39.936448089671394,0.8060000000000006,760
-54.472807741448335,-39.860990045195166,0.8070000000000006,761
-54.55837044724947,-39.79839274021298,0.8080000000000006,762
-54.48404495229925,-39.89974861902523,0.8090000000000006,763
-54.51390486046917,-40.013130807634056,0.8100000000000006,764
-54.48294969680548,-40.13631736704304,0.8110000000000006,765
-54.323580960337345,-40.22386448995014,0.8120000000000006,766
-54.31224802151328,-40.26920474783606,0.8130000000000006,767
-54.14507111990886,-40.176694356078286,0.8140000000000006,768
-54.19425933158765,-40.17101964377981,0.8150000000000006,769
-54.2263897384324,-40.026103525723215,0.8160000000000006,770
-54.22837835401435,-39.90706298551246,0.8170000000000006,771
-54.241289545207145,-39.846546139468344,0.8180000000000006,772
-54.227515382793264,-39.8497721808124,0.8190000000000006,773
-54.12720914806172,-39.953267348295306,0.8200000000000006,774
-54.11907623271643,-39.99600457408238,0.8210000000000006,775
-54.06341951732569,-39.92762675884197,0.8220000000000006,776
-54.032608538439746,-39.86887182071175,0.8230000000000006,777
-54.03890753135561,-39.78629131463467,0.8240000000000006,778
-54.03494568098651,-39.5987076641934,0.8250000000000006,779
-54.118549536413354,-39.4925100729325,0.8260000000000006,780
-54.29093743867538,-39.351506650364016,0.8270000000000006,781
-54.11806253922379,-39.17612668962794,0.8280000000000006,782
-54.1879737465203,-39.25082461880441,0.8290000000000006,783
-54.20969650495228,-39.212645398802145,0.8300000000000006,784
-54.22686198112469,-39.26837267071138,0.8310000000000006,785
-54.16778571673323,-39.317872796686316,0.8320000000000006,786
-54.22122984551662,-39.31507146734445,0.8330000000000006,787
-54.258386111721485,-39.304661886035035,0.8340000000000006,788
-54.21670074226728,-39.355390335350634,0.8350000000000006,789
-54.18529020784955,-39.45523821688398,0.8360000000000006,790
-54.22149826290025,-39.422263388130624,0.8370000000000006,791
-54.19079245980928,-39.31088560148269,0.8380000000000006,792
-54.129650416092915,-39.36256232221294,0.8390000000000006,793
-54.13719974640801,-39.38690897563821,0.8400000000000006,794
-54.05099009818797,-39.50736093418727,0.8410000000000006,795
-53.98647447883684,-39.612242779199335,0.8420000000000006,796
-54.06097163176474,-39.72959383740954,0.8430000000000006,797
-54.050223701911996,-39.7246333095153,0.8440000000000006,798
-54.03580562454977,-39.744732645949064,0.8450000000000006,799
-54.01366944417908,-39.86985916488796,0.8460000000000006,800
-53.950699956059516,-39.95781418312184,0.8470000000000006,801
-53.987147435697636,-39.960603858389085,0.8480000000000006,802
-54.002175271978004,-39.97780455495877,0.8490000000000006,803
-54.02261469298679,-40.00843529631654,0.8500000000000006,804
-53.97665901108745,-40.03601997902078,0.8510000000000006,805
-53.99114964674801,-40.16177326468448,0.8520000000000006,806
-53.95720306731977,-40.286097689593845,0.8530000000000006,807
-53.99378635320073,-40.34713019140533,0.8540000000000006,808
-53.98968401202356,-40.4170496750494,0.8550000000000006,809
-53.97248400287326,-40.40101404799888,0.8560000000000006,810
-53.970226957581524,-40.446344534662664,0.8570000000000007,811
-54.02611108265234,-40.45177045236209,0.8580000000000007,812
-54.065753487396805,-40.48729852698487,0.8590000000000007,813
-54.17547216695413,-40.47661910940433,0.8600000000000007,814
-54.3674559771805,-40.13746939238025,0.8610000000000007,815
-54.55906465928322,-40.201459157863574,0.8620000000000007,816
-54.59655546918701,-40.351602945466595,0.8630000000000007,817
-54.63546159250893,-40.45184065666914,0.8640000000000007,818
-54.61851231097404,-40.52771537700504,0.8650000000000007,819
-54.62737846994945,-40.64997253876572,0.8660000000000007,820
-54.62936121321034,-40.67683244463667,0.8670000000000007,821
-54.60366395847119,-40.67546210793531,0.8680000000000007,822
-54.68312401955076,-40.649981000985434,0.8690000000000007,823
-54.72909275799385,-40.6495630812063,0.8700000000000007,824
-54.833668697273346,-40.69185106592838,0.8710000000000007,825
-54.839908244550564,-40.65510636215867,0.8720000000000007,826
-54.80868461082805,-40.667042435885975,0.8730000000000007,827
-54.716332109911384,-40.5767651968759,0.8740000000000007,828
-54.76463405457831,-40.48810564648877,0.8750000000000007,829
-54.81169915448933,-40.38431550013665,0.8760000000000007,830
-54.856551637008806,-40.295104263323765,0.8770000000000007,831
-55.044165620549485,-40.23814614603628,0.8780000000000007,832
-54.944924796711895,-40.036078942274024,0.8790000000000007,833
-55.282523140929406,-40.01445745206871,0.8800000000000007,834
-55.13007969271496,-39.76818424228344,0.8810000000000007,835
-55.09715932110417,-39.719492863217575,0.8820000000000007,836
-55.02000060466961,-39.83036256394593,0.8830000000000007,837
-54.99272539499023,-40.07496775421529,0.8840000000000007,838
-55.0775770703321,-40.03521512832522,0.8850000000000007,839
-55.06185348377957,-40.044590420059166,0.8860000000000007,840
-55.17821655361717,-40.09847344612326,0.8870000000000007,841
-55.35536242156036,-40.100161757438386,0.8880000000000007,842
-55.416689472315625,-40.12794769084759,0.8890000000000007,843
-55.4599395218946,-40.2250112542041,0.8900000000000007,844
-55.43537473173624,-40.214067477890985,0.8910000000000007,845
-55.499170912167834,-40.208291631253026,0.8920000000000007,846
-55.72877209989305,-40.36411817353016,0.8930000000000007,847
-55.092796857973525,-39.98330151916025,0.8940000000000007,848
-55.96741350027538,-41.40271246286208,0.8950000000000007,849
-55.82593339355032,-41.59195781835559,0.8960000000000007,850
-55.83803669403277,-41.7173186875521,0.8970000000000007,851
-55.79685855406396,-41.84184964374182,0.8980000000000007,852
-55.81262843636211,-41.934341032719836,0.8990000000000007,853
-55.781064875828804,-41.99761926183,0.9000000000000007,854
-55.7961595317731,-42.05427002030772,0.9010000000000007,855
-55.76994921756535,-42.086444857976005,0.9020000000000007,856
-55.744674450803444,-42.179291921926506,0.9030000000000007,857
-55.80500463532954,-42.114917417287465,0.9040000000000007,858
-55.859094267290715,-42.12423210868405,0.9050000000000007,859
-55.84539141565289,-42.25222326062602,0.9060000000000007,860
-56.0158605249062,-42.30013917757665,0.9070000000000007,861
-56.361716127113915,-42.343474449064736,0.9080000000000007,862
-56.36346620024219,-42.44643215943107,0.9090000000000007,863
-56.407051735328125,-42.560622539989154,0.9100000000000007,864
-56.59238100321277,-42.55793977070069,0.9110000000000007,865
-56.63971921896034,-42.51961826639258,0.9120000000000007,866
-56.74788052172759,-42.65979139900256,0.9130000000000007,867
-56.68331400084203,-42.56544172850264,0.9140000000000007,868
-56.784221731591565,-42.58130628487516,0.9150000000000007,869
-56.850157476203314,-42.622415159038844,0.9160000000000007,870
-56.82912221898157,-42.693891532513376,0.9170000000000007,871
-56.501876145868444,-42.586941834808606,0.9180000000000007,872
-56.30353943760408,-42.39723931096182,0.9190000000000007,873
-56.410325791587134,-42.364691959746054,0.9200000000000007,874
-56.681560518385936,-42.41662324177933,0.9210000000000007,875
-56.89725239501295,-42.43661713400925,0.9220000000000007,876
-56.95470340331434,-42.522980173860766,0.9230000000000007,877
-57.12861263222951,-42.67629382216902,0.9240000000000007,878
-57.28780560555082,-42.72746434515774,0.9250000000000007,879
-57.29441759586538,-42.67877198740132,0.9260000000000007,880
-57.258851328907895,-42.814342807026954,0.9270000000000007,881
-57.54766497277773,-42.92884036732103,0.9280000000000007,882
-57.579940849940634,-42.73174251721569,0.9290000000000007,883
-56.947758120186236,-42.30976710363397,0.9300000000000007,884
-56.99873225764589,-42.214154896536556,0.9310000000000007,885
-56.997703833335656,-42.299623826163064,0.9320000000000007,886
-56.93298527815245,-42.34632236086444,0.9330000000000007,887
-56.873681505347065,-42.49815913291636,0.9340000000000007,888
-56.8126612651109,-42.584244966711246,0.9350000000000007,889
-56.72359708513126,-42.580906157195464,0.9360000000000007,890
-56.70987277853309,-42.52580613913164,0.9370000000000007,891
-57.118514726203365,-42.535829351764875,0.9380000000000007,892
-57.64111616386489,-42.56213257538436,0.9390000000000007,893
-58.02325529551295,-42.68556024445989,0.9400000000000007,894
-58.410678891821775,-42.90433054166288,0.9410000000000007,895
-58.69665219959819,-43.121664800972795,0.9420000000000007,896
-58.620821384144854,-43.16205018257245,0.9430000000000007,897
-58.549639612802046,-43.175922677584225,0.9440000000000007,898
-58.52236662842097,-43.12835400655361,0.9450000000000007,899
-58.81710815831957,-43.217706165888146,0.9460000000000007,900
-58.67058909205704,-43.16894010536634,0.9470000000000007,901
-58.77029639344927,-43.12079996477163,0.9480000000000007,902
-58.80000380690404,-42.959435992874525,0.9490000000000007,903
-58.88806728352284,-42.887524517361534,0.9500000000000007,904
-58.96659648801009,-42.817878536151,0.9510000000000007,905
-59.0161620656532,-42.78986615878074,0.9520000000000007,906
-59.053937680142,-42.78050026647516,0.9530000000000007,907
-59.06775602176781,-42.7781984665415,0.9540000000000007,908
-58.85102346070031,-42.712238132154646,0.9550000000000007,909
-58.7068205578791,-42.72173921705818,0.9560000000000007,910
-58.75821746705554,-42.76890684472429,0.9570000000000007,911
-58.74058637263443,-42.747642797695256,0.9580000000000007,912
-58.52801032495853,-42.6327643570947,0.9590000000000007,913
-58.53780092232832,-42.4920744289574,0.9600000000000007,914
-58.45154651596886,-42.29631647594679,0.9610000000000007,915
-58.349147714254634,-42.254628275101446,0.9620000000000007,916
-58.33447986970066,-42.20178701145655,0.9630000000000007,917
-58.142001833318524,-42.12978516897223,0.9640000000000007,918
-58.06342389233702,-42.21098732993028,0.9650000000000007,919
-57.82433400996543,-42.19321230482181,0.9660000000000007,920
-57.78368515636615,-42.19062622756572,0.9670000000000007,921
-57.69783368861083,-42.16377786294475,0.9680000000000007,922
-57.65026807917239,-42.136819305609535,0.9690000000000007,923
-57.538150703688935,-42.05874034999377,0.9700000000000008,924
-57.43177084129571,-42.08523309750764,0.9710000000000008,925
-57.362390967866745,-42.09205887446118,0.9720000000000008,926
-57.28687609957041,-42.01793726389997,0.9730000000000008,927
-57.183379549532624,-42.04016404953541,0.9740000000000008,928
-57.086150881698636,-42.21459872984506,0.9750000000000008,929
-56.96041508831139,-42.31526821335028,0.9760000000000008,930
-56.98886097856394,-42.41354688699712,0.9770000000000008,931
-56.90668366105914,-42.43157434905372,0.9780000000000008,932
-56.766616589616426,-42.358848596519486,0.9790000000000008,933
-56.68248170104997,-42.29854978137805,0.9800000000000008,934
-56.62340891330336,-42.25183914118101,0.9810000000000008,935
-56.55886782571908,-42.23310088843807,0.9820000000000008,936
-56.39767786223984,-42.18463367695465,0.9830000000000008,937
-56.29286177237346,-41.72773448294685,0.9840000000000008,938
-56.21337353813743,-41.27759582447731,0.9850000000000008,939
-56.097822163060634,-41.23976140879919,0.9860000000000008,940
-56.86956172410358,-41.511210980697534,0.9870000000000008,941
-56.7060441094152,-41.514892823955634,0.9880000000000008,942
-56.598300001372266,-41.52574090855126,0.9890000000000008,943
-56.51193400590102,-41.45596110158959,0.9900000000000008,944
-56.5261421274472,-41.35577486462419,0.9910000000000008,945
-56.445776460485696,-41.218606981018425,0.9920000000000008,946
-56.58693407673888,-41.15808370972969,0.9930000000000008,947
-56.71134541255432,-41.018418047264,0.9940000000000008,948
-56.92846789862568,-41.03611189466371,0.9950000000000008,949
-57.026208572504245,-40.967606340072365,0.9960000000000008,950
-57.079205304666154,-40.963119443935256,0.9970000000000008,951
-56.8416004959686,-40.8848804177294,0.9980000000000008,952
-56.764738094464946,-40.94260351466982,0.9990000000000008,953
-56.57512919089345,-40.99788685003443,1.0000000000000007,954
-56.47558841597322,-41.137463288383394,1.0010000000000006,955
-56.45572384933616,-41.18651765169241,1.0020000000000004,956
-56.4513062331434,-41.19775940404289,1.0030000000000003,957
-56.469200788468896,-41.229971798464476,1.0040000000000002,958
-56.47116863578193,-41.22406856946011,1.0050000000000001,959
-56.47254705093688,-41.202398683383116,1.006,960
-56.47948971902785,-41.2125482377372,1.007,961
-56.45050703329656,-41.18137599402147,1.0079999999999998,962
-56.42830001573636,-41.129416709582415,1.0089999999999997,963
-56.40122532502564,-41.16216178076704,1.0099999999999996,964
-56.405603001365165,-41.17407768299584,1.0109999999999995,965
